,geometry,landuse,industrial,caravan:rental,name,shop,city,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,brand,brand:wikidata,description,operator,start_date,website,access,place,barrier,fence_type,waterway,note,man_made,material,depot,cargo:container,fixme,harbour,port:category,port:type,seamark:harbour:category,seamark:type,seaway,operator:wikidata,operator:wikipedia,plant:method,plant:output:electricity,plant:source,power,ref:EU:ENTSOE_EIC,wikidata,wikipedia,contact:phone,cargo,port,name:en,name:it,plant:type,phone,source,amenity,fee,residential,email,building,fax,ref:vatin,type,name:vi,compressed_air,fuel:cng,fuel:diesel,fuel:lpg,fuel:octane_95,opening_hours,self_service,wheelchair,fuel:GTL_diesel,fuel:octane_100,ref:mise,pipeline,substance,substation,area,brand:wikipedia,contact:city,contact:housenumber,contact:postcode,contact:street,direction,not:brand:wikidata,addr:hamlet,addr:province,addr:state,check_date:opening_hours,opening_hours:signed,fuel:adblue,contact:email,contact:facebook,trade,old_name
1542,"POLYGON ((12.5164485 45.5939112, 12.5164065 45.5939128, 12.5163818 45.5939137, 12.516281 45.5939174, 12.5160736 45.5939251, 12.515867 45.5938339, 12.5158881 45.5937568, 12.5159361 45.5935817, 12.5159124 45.5935768, 12.515406 45.5934721, 12.5153346 45.5934573, 12.5153302 45.5934669, 12.5152001 45.5937473, 12.5151 45.5937742, 12.5146215 45.5937175, 12.5146078 45.5936508, 12.5145972 45.5935991, 12.5144095 45.5935811, 12.5143676 45.5936297, 12.5142513 45.5937646, 12.5141694 45.5940609, 12.5141683 45.5940648, 12.5146204 45.59405, 12.5149775 45.59403, 12.5150045 45.5940285, 12.5149534 45.5941194, 12.5149044 45.5942065, 12.5148758 45.5942574, 12.514585 45.5942187, 12.5145733 45.5943024, 12.514284 45.5943001, 12.5142678 45.5942999, 12.5142673 45.5943076, 12.5142099 45.5951484, 12.5139798 45.5951636, 12.5138946 45.5951378, 12.5139145 45.5950924, 12.5139609 45.5949869, 12.5136968 45.5950083, 12.5136102 45.5950154, 12.5136565 45.5948732, 12.5136587 45.5948664, 12.5133164 45.5948003, 12.5134128 45.5945688, 12.5131475 45.5945064, 12.5129765 45.5949077, 12.5123843 45.5947032, 12.5122356 45.5946555, 12.5121049 45.5948852, 12.5122844 45.5949675, 12.5125663 45.5950951, 12.5128144 45.5952037, 12.5130635 45.5953157, 12.5131866 45.5953664, 12.5133867 45.5954553, 12.5135187 45.5954613, 12.5141468 45.5957027, 12.5143698 45.5958372, 12.515264 45.5962266, 12.5154996 45.5958471, 12.5144782 45.5955741, 12.5145869 45.5953779, 12.5146282 45.5953084, 12.5146438 45.5953107, 12.5149957 45.5953611, 12.5150786 45.595144, 12.5150831 45.5951322, 12.5151646 45.5951391, 12.5154924 45.5951672, 12.5155138 45.5951194, 12.5155979 45.5949319, 12.515651 45.5948134, 12.515671 45.5947687, 12.5149658 45.5946345, 12.5148919 45.5946205, 12.5151275 45.5942139, 12.5158273 45.5943577, 12.5158835 45.5943692, 12.5159965 45.5940858, 12.5160084 45.5940559, 12.5163228 45.5940699, 12.5163738 45.5940055, 12.5164485 45.5939112))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,"POLYGON ((12.5278965 45.5927793, 12.5278083 45.5927821, 12.5270205 45.5928064, 12.5270262 45.5928418, 12.5271236 45.5934554, 12.5273677 45.5934481, 12.5274797 45.5934465, 12.5279686 45.593432, 12.5278965 45.5927793))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,"POLYGON ((12.553631 45.6127703, 12.5534863 45.6131788, 12.5536067 45.6132816, 12.5536215 45.6132943, 12.5548376 45.6136454, 12.554866 45.6135915, 12.5549898 45.6133564, 12.5542658 45.6130736, 12.554384 45.6128426, 12.553631 45.6127703))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,"POLYGON ((12.5451683 45.6254965, 12.5449354 45.6251807, 12.5440823 45.6255357, 12.5439307 45.6253161, 12.5436489 45.6254033, 12.5437826 45.6255683, 12.5439822 45.6259116, 12.5440129 45.6259428, 12.5445681 45.6257282, 12.5451683 45.6254965))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,"POLYGON ((12.5426588 45.5775596, 12.5425846 45.5775401, 12.5421748 45.5774282, 12.5418877 45.5773632, 12.5415557 45.5780832, 12.5417599 45.5781283, 12.5419731 45.5781754, 12.5423123 45.5782503, 12.5426588 45.5775596))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,"POLYGON ((12.5023334 45.5871983, 12.5022155 45.5867281, 12.502156 45.586737, 12.5020234 45.5867569, 12.5018585 45.5867991, 12.5016726 45.5868811, 12.5014454 45.5869817, 12.5016102 45.5873665, 12.5021783 45.5872398, 12.5023334 45.5871983))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,"POLYGON ((12.5075315 45.610594, 12.507915 45.6105508, 12.507925 45.6105496, 12.5078982 45.6104328, 12.507839 45.6101743, 12.5078084 45.6100412, 12.5070715 45.6101948, 12.5070932 45.6102697, 12.5071979 45.6106316, 12.5075315 45.610594))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,"POLYGON ((12.4925855 45.6143131, 12.4925872 45.6143174, 12.4925884 45.6143211, 12.4926107 45.6144073, 12.4927063 45.6145742, 12.4928241 45.6147441, 12.4938198 45.6143322, 12.4936134 45.6139918, 12.4925855 45.6143131))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,"POLYGON ((12.5162406 45.5952494, 12.516227 45.5952517, 12.5158609 45.5958277, 12.5155191 45.5963653, 12.515702 45.5964469, 12.5158738 45.5965235, 12.5166687 45.5952619, 12.5163162 45.5952376, 12.5163109 45.5952372, 12.5162406 45.5952494))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,"POLYGON ((12.5448021 45.5802129, 12.5454794 45.5786176, 12.5455927 45.5783826, 12.5453002 45.5783237, 12.5445391 45.5801387, 12.5443742 45.5801182, 12.5440615 45.5808309, 12.5444986 45.5808783, 12.5448021 45.5802129))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,"POLYGON ((12.5516545 45.6218132, 12.5513644 45.6215568, 12.5510756 45.6213015, 12.5500705 45.6218625, 12.5504799 45.622313, 12.5505358 45.6223745, 12.5520453 45.6224702, 12.5522318 45.6223398, 12.5516804 45.6218361, 12.5516545 45.6218132))",industrial,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,"POLYGON ((12.562948 45.6048301, 12.5629387 45.6049122, 12.5628808 45.6054282, 12.5628711 45.6055147, 12.5632897 45.6055487, 12.5635259 45.6051157, 12.5632043 45.6050332, 12.5632393 45.6048734, 12.5632452 45.6048469, 12.562948 45.6048301))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,"POLYGON ((12.5205693 45.5972873, 12.5196228 45.5969595, 12.5198734 45.5966377, 12.5194238 45.5964917, 12.5186534 45.5977635, 12.519591 45.5981812, 12.5198179 45.5982823, 12.5199049 45.5981715, 12.5205693 45.5972873))",industrial,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,"POLYGON ((12.5622604 45.5930679, 12.5621109 45.5930976, 12.5616087 45.5927631, 12.5613059 45.5929038, 12.5616782 45.5932987, 12.5615682 45.5933897, 12.5619448 45.5937094, 12.562359 45.5936402, 12.5627364 45.5934095, 12.5622604 45.5930679))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,"POLYGON ((12.5416636 45.5773124, 12.5416319 45.5773053, 12.5415505 45.5772917, 12.5415344 45.5772891, 12.5410228 45.577204, 12.5407864 45.5777142, 12.540984 45.5777549, 12.5410827 45.5777752, 12.5414392 45.5778487, 12.5416636 45.5773124))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,"POLYGON ((12.5530407 45.6139064, 12.5531014 45.6138341, 12.5525272 45.6135684, 12.5523707 45.6137375, 12.5520952 45.6140394, 12.551837 45.6143224, 12.5518926 45.6143318, 12.5525859 45.6144486, 12.5530202 45.6139309, 12.5530407 45.6139064))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,"POLYGON ((12.5026137 45.6002195, 12.5027059 45.6001739, 12.5023138 45.5998068, 12.5012563 45.6002083, 12.5015721 45.6005621, 12.5019821 45.6004082, 12.5019573 45.6002794, 12.5021378 45.6002149, 12.5022989 45.6003749, 12.5026137 45.6002195))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,"POLYGON ((12.5270174 45.6404379, 12.5269546 45.6402494, 12.5267332 45.6396967, 12.5266005 45.6395628, 12.5265158 45.6394773, 12.5261984 45.6399548, 12.5255545 45.6409236, 12.5260827 45.6412287, 12.5269382 45.6405049, 12.5270174 45.6404379))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,"POLYGON ((12.5492588 45.5904344, 12.5482297 45.5903249, 12.5478469 45.5902842, 12.5477452 45.5902734, 12.547638 45.590262, 12.5476329 45.5903085, 12.5475805 45.5907891, 12.5492014 45.5909616, 12.5492537 45.5904816, 12.5492588 45.5904344))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,"POLYGON ((12.5307449 45.6155457, 12.5306741 45.6156791, 12.5300249 45.6169021, 12.530028 45.616903, 12.5315246 45.6172954, 12.5320814 45.6162574, 12.5310646 45.6159684, 12.5312103 45.61567, 12.5307449 45.6155457))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,"POLYGON ((12.5181666 45.6191559, 12.5167847 45.6193376, 12.5167833 45.6193378, 12.5167872 45.6193508, 12.5170413 45.6201909, 12.5170416 45.6201909, 12.5170501 45.6201916, 12.5185519 45.6203195, 12.5185503 45.6203158, 12.5181666 45.6191559))",industrial,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,"POLYGON ((12.5646121 45.5899633, 12.5638902 45.5903528, 12.5642118 45.5907342, 12.5642608 45.5907923, 12.564633 45.5906291, 12.5646278 45.5905469, 12.5646464 45.5903367, 12.5646543 45.5902915, 12.5646966 45.590118, 12.5646121 45.5899633))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,"POLYGON ((12.53445 45.5977728, 12.5342938 45.5977873, 12.5340621 45.5978087, 12.5340655 45.597863, 12.534077 45.5980464, 12.5336899 45.5980941, 12.5337165 45.5982481, 12.5341818 45.5983646, 12.5345558 45.5983769, 12.53445 45.5977728))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,"POLYGON ((12.551954 45.6263666, 12.5519767 45.6263564, 12.5522411 45.6262376, 12.552315 45.6262045, 12.5521144 45.6259845, 12.5523278 45.6258707, 12.5521566 45.6257273, 12.5519349 45.6257604, 12.5517791 45.625664, 12.552008 45.6254822, 12.5520674 45.6254432, 12.5519532 45.6253722, 12.5518159 45.6252911, 12.5523711 45.6248714, 12.5524096 45.6248556, 12.5524388 45.6248437, 12.5524389 45.6248261, 12.5524403 45.624624, 12.5525215 45.6244337, 12.5525124 45.6244376, 12.5524193 45.6244768, 12.5516223 45.625166, 12.5513979 45.62536, 12.5513104 45.6254457, 12.5512683 45.6254869, 12.5515377 45.6256575, 12.5516922 45.6257554, 12.5516588 45.6257704, 12.5513128 45.6259252, 12.55128 45.6259398, 12.5512136 45.6259694, 12.551212 45.6259822, 12.5511975 45.6260942, 12.5512085 45.6260844, 12.551238 45.6260582, 12.5512402 45.6260564, 12.551243 45.6260542, 12.5512461 45.6260522, 12.5512493 45.6260503, 12.5512528 45.6260486, 12.5512563 45.6260471, 12.55126 45.6260457, 12.5512638 45.6260445, 12.5512678 45.6260434, 12.5512718 45.6260426, 12.5512759 45.6260419, 12.5512803 45.6260414, 12.5512842 45.6260411, 12.5512884 45.626041, 12.5512926 45.6260411, 12.5512967 45.6260414, 12.5513009 45.6260419, 12.551305 45.6260426, 12.551309 45.6260434, 12.5513129 45.6260445, 12.5513167 45.6260457, 12.5513204 45.6260471, 12.551324 45.6260486, 12.5513274 45.6260503, 12.5513306 45.6260522, 12.5513337 45.6260542, 12.5513366 45.6260564, 12.5513392 45.6260586, 12.5513417 45.626061, 12.5513439 45.6260635, 12.5513459 45.6260661, 12.5513476 45.6260688, 12.5513491 45.6260716, 12.5513503 45.6260744, 12.5513512 45.6260773, 12.5513519 45.6260802, 12.5513523 45.6260831, 12.5513525 45.626086, 12.5513523 45.626089, 12.5513519 45.6260919, 12.5513512 45.6260948, 12.5513503 45.6260977, 12.5513491 45.6261005, 12.5513476 45.6261033, 12.5513459 45.6261059, 12.5513439 45.6261085, 12.5513417 45.626111, 12.551339 45.6261137, 12.5509229 45.6264836, 12.5511434 45.6266452, 12.5517063 45.6262359, 12.5519275 45.6263785, 12.5519464 45.62637, 12.551954 45.6263666))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,"POLYGON ((12.5505355 45.5790426, 12.5509138 45.5791261, 12.5508962 45.5792474, 12.5508132 45.5793771, 12.5510134 45.5794415, 12.5511032 45.5793102, 12.551276 45.5792164, 12.5514188 45.5790924, 12.5513385 45.5790729, 12.5513244 45.5789876, 12.5510263 45.5788734, 12.5507792 45.5788055, 12.5507741 45.578806, 12.5507697 45.5788062, 12.5506262 45.5788099, 12.5504896 45.5788171, 12.5504771 45.5788178, 12.5502222 45.5788326, 12.5502167 45.5788328, 12.5502126 45.5788326, 12.550208 45.5788321, 12.5499122 45.5787972, 12.5496338 45.5787643, 12.5492782 45.5787187, 12.549071 45.5786852, 12.549066 45.5786844, 12.5490405 45.5786803, 12.5482489 45.5785571, 12.5481757 45.5785547, 12.5481007 45.5786554, 12.5480358 45.57885, 12.5480647 45.5789385, 12.5486359 45.5790996, 12.5487357 45.5790922, 12.5489438 45.5791492, 12.549306 45.5792538, 12.5493085 45.5792545, 12.5493137 45.5792562, 12.5493189 45.5792583, 12.5493238 45.5792605, 12.5493285 45.579263, 12.5493329 45.5792657, 12.5493371 45.5792685, 12.549341 45.5792716, 12.5493449 45.579275, 12.5493659 45.5792955, 12.5493711 45.5793005, 12.5494419 45.5793202, 12.5495495 45.5793504, 12.5501519 45.5795201, 12.5502194 45.5795195, 12.5502225 45.5795195, 12.5502284 45.5795197, 12.5502342 45.5795202, 12.5502399 45.5795209, 12.5502456 45.579522, 12.550252 45.5795234, 12.5503053 45.5795378, 12.5503151 45.5794306, 12.5504394 45.5791653, 12.5505355 45.5790426))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,"POLYGON ((12.514549 45.638733, 12.5162045 45.6388571, 12.5180469 45.6393665, 12.517392 45.6402489, 12.5163782 45.6398776, 12.5161689 45.6398382, 12.5154313 45.6397117, 12.5152262 45.6396913, 12.5149763 45.6394775, 12.5147288 45.6390824, 12.514549 45.638733))",industrial,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,"POLYGON ((12.5505334 45.5777743, 12.550697 45.5775452, 12.5508606 45.5775678, 12.5509867 45.5774401, 12.5512093 45.5775246, 12.5513408 45.5773688, 12.5511128 45.5772561, 12.5513247 45.5770289, 12.5519711 45.5772035, 12.5516251 45.577487, 12.5513327 45.5779282, 12.5505401 45.5777977, 12.5505334 45.5777743))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,"POLYGON ((12.5026382 45.6214736, 12.5025996 45.6214145, 12.5023583 45.62094, 12.5019963 45.6209969, 12.5017128 45.6210391, 12.5017098 45.6210395, 12.501704 45.6210401, 12.5016981 45.6210404, 12.5016923 45.6210404, 12.5016864 45.6210402, 12.5016813 45.6210398, 12.501661 45.6210377, 12.5019935 45.6215754, 12.5026382 45.6214736))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,"POLYGON ((12.3052426 45.5428723, 12.3048615 45.5429798, 12.3030052 45.5439963, 12.3028764 45.5441406, 12.3028335 45.5442728, 12.3028678 45.5444171, 12.3029708 45.5445614, 12.3047561 45.5472183, 12.3048591 45.5473625, 12.3049378 45.5474424, 12.30509 45.5474643, 12.3066078 45.5470636, 12.3066233 45.5471018, 12.3071746 45.5469313, 12.3072854 45.5468923, 12.3073919 45.546838, 12.3074395 45.5467984, 12.3075095 45.5467152, 12.307547 45.5466227, 12.3075582 45.5465824, 12.3075632 45.54654, 12.3075477 45.5464589, 12.3075184 45.5463884, 12.3068543 45.5450788, 12.3067562 45.5449829, 12.3062324 45.5439963, 12.3058722 45.5432514, 12.3058633 45.5432329, 12.3057754 45.5430665, 12.3055565 45.5429231, 12.3052426 45.5428723))",commercial,,,Centro commerciale Valecenter,,"Marcon, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,"POLYGON ((12.3029149 45.5651646, 12.3030746 45.56516, 12.3032343 45.5651554, 12.3032342 45.5651336, 12.3032341 45.5651117, 12.303218 45.5650872, 12.3032194 45.5649824, 12.3032184 45.5649493, 12.3032089 45.5648727, 12.3032078 45.5648382, 12.3032066 45.5648135, 12.3031769 45.5648144, 12.3031471 45.5648152, 12.3030211 45.5648186, 12.3028952 45.5648221, 12.3029046 45.5649848, 12.3029139 45.5651475, 12.3029144 45.565156, 12.3029149 45.5651646))",residential,,,,,"Marcon, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,"POLYGON ((12.2992468 45.5673361, 12.2997046 45.5676527, 12.3004605 45.5681172, 12.3008045 45.5682306, 12.3022791 45.5686798, 12.3043004 45.5687017, 12.304404 45.5669047, 12.3043872 45.5665884, 12.3052676 45.566577, 12.3053017 45.5667432, 12.3055096 45.5667474, 12.3053996 45.5658461, 12.3051658 45.5634921, 12.3039761 45.5634594, 12.3038589 45.562669, 12.3045463 45.5625933, 12.3045101 45.5616779, 12.3047904 45.5610733, 12.3044261 45.5606305, 12.3042699 45.5604005, 12.3031833 45.560427, 12.3030933 45.5604195, 12.3030614 45.5604316, 12.3025144 45.5604497, 12.3025158 45.5604799, 12.3019928 45.5605458, 12.301748 45.5604653, 12.3016145 45.5599153, 12.301647 45.5594269, 12.3016514 45.5593305, 12.3017687 45.5584866, 12.3017942 45.5582826, 12.3009262 45.5580844, 12.3006898 45.558021, 12.3007907 45.5577796, 12.3008097 45.5573827, 12.3008201 45.5569609, 12.3007051 45.5567607, 12.3006991 45.5563849, 12.3006787 45.5557814, 12.3028055 45.5557202, 12.3027912 45.5554439, 12.3028314 45.5551472, 12.3042211 45.5550321, 12.3041276 45.5543582, 12.3051831 45.5543202, 12.3051462 45.5528446, 12.3042262 45.5529197, 12.3040947 45.553023, 12.3039499 45.5533535, 12.3040143 45.553763, 12.3024425 45.5539583, 12.3023325 45.5530286, 12.3038721 45.552792, 12.3034376 45.5512856, 12.3028198 45.551437, 12.3027027 45.55124, 12.3026179 45.5512205, 12.3022402 45.5504517, 12.3017438 45.550593, 12.3017185 45.5505505, 12.3009714 45.550697, 12.3004764 45.5503089, 12.3003021 45.5499793, 12.3001928 45.5496444, 12.3001398 45.549551, 12.3001083 45.5495064, 12.3000044 45.5494835, 12.2993638 45.5497012, 12.2981682 45.5501205, 12.295605 45.551566, 12.2947392 45.552205, 12.2946913 45.5521733, 12.2945774 45.5516956, 12.293785 45.5517288, 12.2936904 45.5514823, 12.2929506 45.5515928, 12.2934862 45.5546719, 12.2938401 45.5547556, 12.2938197 45.5548212, 12.2938337 45.5548745, 12.2938709 45.5549333, 12.2939022 45.5549936, 12.2939092 45.5550619, 12.2938907 45.5551126, 12.2938828 45.5551938, 12.2927497 45.5553528, 12.2926901 45.5554757, 12.2928033 45.5565499, 12.294051 45.556574, 12.2941331 45.5574987, 12.2943689 45.5574938, 12.2944038 45.557886, 12.294245 45.557897, 12.2942572 45.5580872, 12.2943401 45.5596919, 12.2943827 45.5601548, 12.2943886 45.5602352, 12.2944147 45.5608677, 12.2944877 45.5617324, 12.2919496 45.5617974, 12.2918315 45.5619213, 12.2915931 45.5636127, 12.2929567 45.5640165, 12.2945057 45.5651379, 12.2947384 45.5651909, 12.2961238 45.5649713, 12.296222 45.5660463, 12.2968636 45.5662648, 12.2974374 45.5664562, 12.2983017 45.5667921, 12.2988413 45.5670761, 12.2992468 45.5673361))",residential,,,,,"Marcon, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,"POLYGON ((12.2751141 45.5606789, 12.2751296 45.5599336, 12.2750907 45.5592723, 12.2749438 45.5592791, 12.2749427 45.5592717, 12.2747412 45.5592866, 12.2742078 45.5592977, 12.2743679 45.5606927, 12.2743795 45.5606925, 12.2751038 45.5606817, 12.2751141 45.5606789))",residential,,,,,"Marcon, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,"POLYGON ((12.2788895 45.5632114, 12.278327 45.5632232, 12.2782887 45.5634386, 12.2792916 45.5634664, 12.2795486 45.5634735, 12.2795243 45.5630629, 12.2795024 45.5629462, 12.2794833 45.5628889, 12.2794294 45.5627775, 12.2793653 45.5626852, 12.2790841 45.5626782, 12.2790602 45.5632079, 12.2788895 45.5632114))",residential,,,,,"Marcon, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,"POLYGON ((12.2750882 45.5591502, 12.2750835 45.5588246, 12.2747983 45.558842, 12.2747431 45.558246, 12.2746988 45.5582642, 12.2744352 45.5582789, 12.2743879 45.558166, 12.2740766 45.5582321, 12.2740868 45.5584067, 12.2741906 45.5591897, 12.2747328 45.5591788, 12.2749142 45.5591653, 12.274916 45.5591708, 12.2750882 45.5591502))",residential,,,,,"Marcon, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,"POLYGON ((12.2798395 45.5680875, 12.2798103 45.5674038, 12.2797423 45.5644791, 12.2797323 45.5640139, 12.2795803 45.5640182, 12.2795806 45.5640235, 12.279276 45.5640287, 12.2789466 45.5640343, 12.2789689 45.5650482, 12.2789753 45.5653407, 12.2789861 45.5658344, 12.2789937 45.5661774, 12.2789952 45.5662484, 12.2790725 45.5682642, 12.2790795 45.568271, 12.2797543 45.568112, 12.2798395 45.5680875))",industrial,,,,,"Marcon, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
